path,label
images\train\fatigue\23704.jpg,0
images\train\fatigue\23710.jpg,0
images\train\fatigue\23712.jpg,0
images\train\fatigue\2372.jpg,0
images\train\fatigue\23720.jpg,0
images\train\fatigue\23721.jpg,0
images\train\fatigue\23737.jpg,0
images\train\fatigue\23740.jpg,0
images\train\fatigue\23752.jpg,0
images\train\fatigue\23761.jpg,0
images\train\fatigue\23798.jpg,0
images\train\fatigue\238.jpg,0
images\train\fatigue\2382.jpg,0
images\train\fatigue\23821.jpg,0
images\train\fatigue\23823.jpg,0
images\train\fatigue\23833.jpg,0
images\train\fatigue\23844.jpg,0
images\train\fatigue\23855.jpg,0
images\train\fatigue\23856.jpg,0
images\train\fatigue\23868.jpg,0
images\train\fatigue\23870.jpg,0
images\train\fatigue\23874.jpg,0
images\train\fatigue\23882.jpg,0
images\train\fatigue\23889.jpg,0
images\train\fatigue\23894.jpg,0
images\train\fatigue\23912.jpg,0
images\train\fatigue\23936.jpg,0
images\train\fatigue\23944.jpg,0
images\train\fatigue\23952.jpg,0
images\train\fatigue\23953.jpg,0
images\train\fatigue\23958.jpg,0
images\train\fatigue\23960.jpg,0
images\train\fatigue\23973.jpg,0
images\train\fatigue\23979.jpg,0
images\train\fatigue\23987.jpg,0
images\train\fatigue\23988.jpg,0
images\train\fatigue\23992.jpg,0
images\train\fatigue\23995.jpg,0
images\train\fatigue\23999.jpg,0
images\train\fatigue\24000.jpg,0
images\train\fatigue\24007.jpg,0
images\train\fatigue\24011.jpg,0
images\train\fatigue\24019.jpg,0
images\train\fatigue\24028.jpg,0
images\train\fatigue\24029.jpg,0
images\train\fatigue\24039.jpg,0
images\train\fatigue\24049.jpg,0
images\train\fatigue\24052.jpg,0
images\train\fatigue\24063.jpg,0
images\train\fatigue\24070.jpg,0
images\train\fatigue\24085.jpg,0
images\train\fatigue\24093.jpg,0
images\train\fatigue\24102.jpg,0
images\train\fatigue\24106.jpg,0
images\train\fatigue\24109.jpg,0
images\train\fatigue\24112.jpg,0
images\train\fatigue\24113.jpg,0
images\train\fatigue\24115.jpg,0
images\train\fatigue\24118.jpg,0
images\train\fatigue\24119.jpg,0
images\train\fatigue\24128.jpg,0
images\train\fatigue\24130.jpg,0
images\train\fatigue\24139.jpg,0
images\train\fatigue\24140.jpg,0
images\train\fatigue\24144.jpg,0
images\train\fatigue\24145.jpg,0
images\train\fatigue\24162.jpg,0
images\train\fatigue\24178.jpg,0
images\train\fatigue\24181.jpg,0
images\train\fatigue\24191.jpg,0
images\train\fatigue\24196.jpg,0
images\train\fatigue\24204.jpg,0
images\train\fatigue\24225.jpg,0
images\train\fatigue\24233.jpg,0
images\train\fatigue\24234.jpg,0
images\train\fatigue\24236.jpg,0
images\train\fatigue\24251.jpg,0
images\train\fatigue\24253.jpg,0
images\train\fatigue\24260.jpg,0
images\train\fatigue\24261.jpg,0
images\train\fatigue\24269.jpg,0
images\train\fatigue\24270.jpg,0
images\train\fatigue\24276.jpg,0
images\train\fatigue\2428.jpg,0
images\train\fatigue\24287.jpg,0
images\train\fatigue\24294.jpg,0
images\train\fatigue\24302.jpg,0
images\train\fatigue\24305.jpg,0
images\train\fatigue\24308.jpg,0
images\train\fatigue\24310.jpg,0
images\train\fatigue\24319.jpg,0
images\train\fatigue\24323.jpg,0
images\train\fatigue\24330.jpg,0
images\train\fatigue\24334.jpg,0
images\train\fatigue\24336.jpg,0
images\train\fatigue\24342.jpg,0
images\train\fatigue\24351.jpg,0
images\train\fatigue\24352.jpg,0
images\train\fatigue\24366.jpg,0
images\train\fatigue\24376.jpg,0
images\train\fatigue\24386.jpg,0
images\train\fatigue\24389.jpg,0
images\train\fatigue\24392.jpg,0
images\train\fatigue\24417.jpg,0
images\train\fatigue\24436.jpg,0
images\train\fatigue\24447.jpg,0
images\train\fatigue\24463.jpg,0
images\train\fatigue\24471.jpg,0
images\train\fatigue\24474.jpg,0
images\train\fatigue\24475.jpg,0
images\train\fatigue\24487.jpg,0
images\train\fatigue\2449.jpg,0
images\train\fatigue\24493.jpg,0
images\train\fatigue\24494.jpg,0
images\train\fatigue\24498.jpg,0
images\train\fatigue\24500.jpg,0
images\train\fatigue\24517.jpg,0
images\train\fatigue\24519.jpg,0
images\train\fatigue\24528.jpg,0
images\train\fatigue\24529.jpg,0
images\train\fatigue\24532.jpg,0
images\train\fatigue\24534.jpg,0
images\train\fatigue\24537.jpg,0
images\train\fatigue\24541.jpg,0
images\train\fatigue\24544.jpg,0
images\train\fatigue\24547.jpg,0
images\train\fatigue\24550.jpg,0
images\train\fatigue\24552.jpg,0
images\train\fatigue\24569.jpg,0
images\train\fatigue\2457.jpg,0
images\train\fatigue\24577.jpg,0
images\train\fatigue\24583.jpg,0
images\train\fatigue\24588.jpg,0
images\train\fatigue\2459.jpg,0
images\train\fatigue\24592.jpg,0
images\train\fatigue\24595.jpg,0
images\train\fatigue\24598.jpg,0
images\train\fatigue\2460.jpg,0
images\train\fatigue\24606.jpg,0
images\train\fatigue\24610.jpg,0
images\train\fatigue\24615.jpg,0
images\train\fatigue\24618.jpg,0
images\train\fatigue\2462.jpg,0
images\train\fatigue\24627.jpg,0
images\train\fatigue\24630.jpg,0
images\train\fatigue\24636.jpg,0
images\train\fatigue\24645.jpg,0
images\train\fatigue\24649.jpg,0
images\train\fatigue\24659.jpg,0
images\train\fatigue\24667.jpg,0
images\train\fatigue\2467.jpg,0
images\train\fatigue\24673.jpg,0
images\train\fatigue\24677.jpg,0
images\train\fatigue\24679.jpg,0
images\train\fatigue\24681.jpg,0
images\train\fatigue\24689.jpg,0
images\train\fatigue\24693.jpg,0
images\train\fatigue\24696.jpg,0
images\train\fatigue\24698.jpg,0
images\train\fatigue\2470.jpg,0
images\train\fatigue\24706.jpg,0
images\train\fatigue\24710.jpg,0
images\train\fatigue\24712.jpg,0
images\train\fatigue\24724.jpg,0
images\train\fatigue\24729.jpg,0
images\train\fatigue\24740.jpg,0
images\train\fatigue\24744.jpg,0
images\train\fatigue\24750.jpg,0
images\train\fatigue\24766.jpg,0
images\train\fatigue\24773.jpg,0
images\train\fatigue\24776.jpg,0
images\train\fatigue\24780.jpg,0
images\train\fatigue\24784.jpg,0
images\train\fatigue\2479.jpg,0
images\train\fatigue\24796.jpg,0
images\train\fatigue\24801.jpg,0
images\train\fatigue\24808.jpg,0
images\train\fatigue\24818.jpg,0
images\train\fatigue\24827.jpg,0
images\train\fatigue\24830.jpg,0
images\train\fatigue\24860.jpg,0
images\train\fatigue\24866.jpg,0
images\train\fatigue\24869.jpg,0
images\train\fatigue\24871.jpg,0
images\train\fatigue\24878.jpg,0
images\train\fatigue\24879.jpg,0
images\train\fatigue\24885.jpg,0
images\train\fatigue\24898.jpg,0
images\train\fatigue\2491.jpg,0
images\train\fatigue\24914.jpg,0
images\train\fatigue\24917.jpg,0
images\train\fatigue\24927.jpg,0
images\train\fatigue\24939.jpg,0
images\train\fatigue\24940.jpg,0
images\train\fatigue\24945.jpg,0
images\train\fatigue\24947.jpg,0
images\train\fatigue\24953.jpg,0
images\train\fatigue\24956.jpg,0
images\train\fatigue\24968.jpg,0
images\train\fatigue\24971.jpg,0
images\train\fatigue\24983.jpg,0
images\train\fatigue\24986.jpg,0
images\train\fatigue\24993.jpg,0
images\train\fatigue\24998.jpg,0
images\train\fatigue\24999.jpg,0
images\train\fatigue\25004.jpg,0
images\train\fatigue\25015.jpg,0
images\train\fatigue\25027.jpg,0
images\train\fatigue\25038.jpg,0
images\train\fatigue\25049.jpg,0
images\train\fatigue\25059.jpg,0
images\train\fatigue\25065.jpg,0
images\train\fatigue\25068.jpg,0
images\train\fatigue\25069.jpg,0
images\train\fatigue\25073.jpg,0
images\train\fatigue\25076.jpg,0
images\train\fatigue\2508.jpg,0
images\train\fatigue\25080.jpg,0
images\train\fatigue\25081.jpg,0
images\train\fatigue\25085.jpg,0
images\train\fatigue\25105.jpg,0
images\train\fatigue\25119.jpg,0
images\train\fatigue\25122.jpg,0
images\train\fatigue\25127.jpg,0
images\train\fatigue\2514.jpg,0
images\train\fatigue\25140.jpg,0
images\train\fatigue\25141.jpg,0
images\train\fatigue\25142.jpg,0
images\train\fatigue\25145.jpg,0
images\train\fatigue\2515.jpg,0
images\train\fatigue\25154.jpg,0
images\train\fatigue\25170.jpg,0
images\train\fatigue\25177.jpg,0
images\train\fatigue\25179.jpg,0
images\train\fatigue\25185.jpg,0
images\train\fatigue\25187.jpg,0
images\train\fatigue\25196.jpg,0
images\train\fatigue\25197.jpg,0
images\train\fatigue\25206.jpg,0
images\train\fatigue\25216.jpg,0
images\train\fatigue\25217.jpg,0
images\train\fatigue\25218.jpg,0
images\train\fatigue\25225.jpg,0
images\train\fatigue\25236.jpg,0
images\train\fatigue\25239.jpg,0
images\train\fatigue\25241.jpg,0
images\train\fatigue\25252.jpg,0
images\train\fatigue\25253.jpg,0
images\train\fatigue\25254.jpg,0
images\train\fatigue\25257.jpg,0
images\train\fatigue\2526.jpg,0
images\train\fatigue\25260.jpg,0
images\train\fatigue\25266.jpg,0
images\train\fatigue\25277.jpg,0
images\train\fatigue\25282.jpg,0
images\train\fatigue\25286.jpg,0
images\train\fatigue\25290.jpg,0
images\train\fatigue\25310.jpg,0
images\train\fatigue\25312.jpg,0
images\train\fatigue\25315.jpg,0
images\train\fatigue\25326.jpg,0
images\train\fatigue\25333.jpg,0
images\train\fatigue\25339.jpg,0
images\train\fatigue\25341.jpg,0
images\train\fatigue\25362.jpg,0
images\train\fatigue\25364.jpg,0
images\train\fatigue\25368.jpg,0
images\train\fatigue\25369.jpg,0
images\train\fatigue\25375.jpg,0
images\train\fatigue\25377.jpg,0
images\train\fatigue\2538.jpg,0
images\train\fatigue\25387.jpg,0
images\train\fatigue\25400.jpg,0
images\train\fatigue\25407.jpg,0
images\train\fatigue\25411.jpg,0
images\train\fatigue\25423.jpg,0
images\train\fatigue\25430.jpg,0
images\train\fatigue\2544.jpg,0
images\train\fatigue\25444.jpg,0
images\train\fatigue\25448.jpg,0
images\train\fatigue\25463.jpg,0
images\train\fatigue\25487.jpg,0
images\train\fatigue\25494.jpg,0
images\train\fatigue\25501.jpg,0
images\train\fatigue\25503.jpg,0
images\train\fatigue\25504.jpg,0
images\train\fatigue\2551.jpg,0
images\train\fatigue\2552.jpg,0
images\train\fatigue\25521.jpg,0
images\train\fatigue\25527.jpg,0
images\train\fatigue\25535.jpg,0
images\train\fatigue\25540.jpg,0
images\train\fatigue\25543.jpg,0
images\train\fatigue\25544.jpg,0
images\train\fatigue\25548.jpg,0
images\train\fatigue\2555.jpg,0
images\train\fatigue\25553.jpg,0
images\train\fatigue\25557.jpg,0
images\train\fatigue\25568.jpg,0
images\train\fatigue\25569.jpg,0
images\train\fatigue\25588.jpg,0
images\train\fatigue\25606.jpg,0
images\train\fatigue\25608.jpg,0
images\train\fatigue\25617.jpg,0
images\train\fatigue\25619.jpg,0
images\train\fatigue\25628.jpg,0
images\train\fatigue\25644.jpg,0
images\train\fatigue\25650.jpg,0
images\train\fatigue\25664.jpg,0
images\train\fatigue\2568.jpg,0
images\train\fatigue\25683.jpg,0
images\train\fatigue\2569.jpg,0
images\train\fatigue\25690.jpg,0
images\train\fatigue\25697.jpg,0
images\train\fatigue\25700.jpg,0
images\train\fatigue\25702.jpg,0
images\train\fatigue\2571.jpg,0
images\train\fatigue\25725.jpg,0
images\train\fatigue\25726.jpg,0
images\train\fatigue\2573.jpg,0
images\train\fatigue\25733.jpg,0
images\train\fatigue\25734.jpg,0
images\train\fatigue\25736.jpg,0
images\train\fatigue\2574.jpg,0
images\train\fatigue\25753.jpg,0
images\train\fatigue\25756.jpg,0
images\train\fatigue\25757.jpg,0
images\train\fatigue\2576.jpg,0
images\train\fatigue\25779.jpg,0
images\train\fatigue\25784.jpg,0
images\train\fatigue\25794.jpg,0
images\train\fatigue\25803.jpg,0
images\train\fatigue\25812.jpg,0
images\train\fatigue\2582.jpg,0
images\train\fatigue\25830.jpg,0
images\train\fatigue\25835.jpg,0
images\train\fatigue\25838.jpg,0
images\train\fatigue\25859.jpg,0
images\train\fatigue\2586.jpg,0
images\train\fatigue\25860.jpg,0
images\train\fatigue\25861.jpg,0
images\train\fatigue\25863.jpg,0
images\train\fatigue\2587.jpg,0
images\train\fatigue\25875.jpg,0
images\train\fatigue\25890.jpg,0
images\train\fatigue\2590.jpg,0
images\train\fatigue\25903.jpg,0
images\train\fatigue\25932.jpg,0
images\train\fatigue\25942.jpg,0
images\train\fatigue\25943.jpg,0
images\train\fatigue\25951.jpg,0
images\train\fatigue\25957.jpg,0
images\train\fatigue\25963.jpg,0
images\train\fatigue\25965.jpg,0
images\train\fatigue\2598.jpg,0
images\train\fatigue\25991.jpg,0
images\train\fatigue\26021.jpg,0
images\train\fatigue\26030.jpg,0
images\train\fatigue\26062.jpg,0
images\train\fatigue\26064.jpg,0
images\train\fatigue\26066.jpg,0
images\train\fatigue\2607.jpg,0
images\train\fatigue\26071.jpg,0
images\train\fatigue\2609.jpg,0
images\train\fatigue\26095.jpg,0
images\train\fatigue\26105.jpg,0
images\train\fatigue\26116.jpg,0
images\train\fatigue\26118.jpg,0
images\train\fatigue\26122.jpg,0
images\train\fatigue\26126.jpg,0
images\train\fatigue\26140.jpg,0
images\train\fatigue\26142.jpg,0
images\train\fatigue\26145.jpg,0
images\train\fatigue\2618.jpg,0
images\train\fatigue\26183.jpg,0
images\train\fatigue\26202.jpg,0
images\train\fatigue\26203.jpg,0
images\train\fatigue\26208.jpg,0
images\train\fatigue\26213.jpg,0
images\train\fatigue\26220.jpg,0
images\train\fatigue\26230.jpg,0
images\train\fatigue\26231.jpg,0
images\train\fatigue\26236.jpg,0
images\train\fatigue\26245.jpg,0
images\train\fatigue\26246.jpg,0
images\train\fatigue\26254.jpg,0
images\train\fatigue\26265.jpg,0
images\train\fatigue\26276.jpg,0
images\train\fatigue\26277.jpg,0
images\train\fatigue\2628.jpg,0
images\train\fatigue\26281.jpg,0
images\train\fatigue\26286.jpg,0
images\train\fatigue\26287.jpg,0
images\train\fatigue\26288.jpg,0
images\train\fatigue\26296.jpg,0
images\train\fatigue\26297.jpg,0
images\train\fatigue\26299.jpg,0
images\train\fatigue\26303.jpg,0
images\train\fatigue\26305.jpg,0
images\train\fatigue\26312.jpg,0
images\train\fatigue\26320.jpg,0
images\train\fatigue\26328.jpg,0
images\train\fatigue\26329.jpg,0
images\train\fatigue\26330.jpg,0
images\train\fatigue\26336.jpg,0
images\train\fatigue\26341.jpg,0
images\train\fatigue\26343.jpg,0
images\train\fatigue\26352.jpg,0
images\train\fatigue\26354.jpg,0
images\train\fatigue\26366.jpg,0
images\train\fatigue\26367.jpg,0
images\train\fatigue\26369.jpg,0
images\train\fatigue\26372.jpg,0
images\train\fatigue\26408.jpg,0
images\train\fatigue\26410.jpg,0
images\train\fatigue\26413.jpg,0
images\train\fatigue\26423.jpg,0
images\train\fatigue\26424.jpg,0
images\train\fatigue\26431.jpg,0
images\train\fatigue\26441.jpg,0
images\train\fatigue\26445.jpg,0
images\train\fatigue\26447.jpg,0
images\train\fatigue\26470.jpg,0
images\train\fatigue\26472.jpg,0
images\train\fatigue\26473.jpg,0
images\train\fatigue\2648.jpg,0
images\train\fatigue\26486.jpg,0
images\train\fatigue\26491.jpg,0
images\train\fatigue\26494.jpg,0
images\train\fatigue\26498.jpg,0
images\train\fatigue\26504.jpg,0
images\train\fatigue\26508.jpg,0
images\train\fatigue\26510.jpg,0
images\train\fatigue\26521.jpg,0
images\train\fatigue\26529.jpg,0
images\train\fatigue\26538.jpg,0
images\train\fatigue\26546.jpg,0
images\train\fatigue\26550.jpg,0
images\train\fatigue\26553.jpg,0
images\train\fatigue\26558.jpg,0
images\train\fatigue\26560.jpg,0
images\train\fatigue\26562.jpg,0
images\train\fatigue\2658.jpg,0
images\train\fatigue\26580.jpg,0
images\train\fatigue\26583.jpg,0
images\train\fatigue\26592.jpg,0
images\train\fatigue\266.jpg,0
images\train\fatigue\26613.jpg,0
images\train\fatigue\26615.jpg,0
images\train\fatigue\26619.jpg,0
images\train\fatigue\26632.jpg,0
images\train\fatigue\26633.jpg,0
images\train\fatigue\26634.jpg,0
images\train\fatigue\26641.jpg,0
images\train\fatigue\26642.jpg,0
images\train\fatigue\26646.jpg,0
images\train\fatigue\26649.jpg,0
images\train\fatigue\26653.jpg,0
images\train\fatigue\26658.jpg,0
images\train\fatigue\26673.jpg,0
images\train\fatigue\2669.jpg,0
images\train\fatigue\2671.jpg,0
images\train\fatigue\26716.jpg,0
images\train\fatigue\2675.jpg,0
images\train\fatigue\26753.jpg,0
images\train\fatigue\2676.jpg,0
images\train\fatigue\26762.jpg,0
images\train\fatigue\26769.jpg,0
images\train\fatigue\26777.jpg,0
images\train\fatigue\26778.jpg,0
images\train\fatigue\26786.jpg,0
images\train\fatigue\2679.jpg,0
images\train\fatigue\26791.jpg,0
images\train\fatigue\26794.jpg,0
images\train\fatigue\26806.jpg,0
images\train\fatigue\26810.jpg,0
images\train\fatigue\26811.jpg,0
images\train\fatigue\2682.jpg,0
images\train\fatigue\26829.jpg,0
images\train\fatigue\26835.jpg,0
images\train\fatigue\26837.jpg,0
images\train\fatigue\26869.jpg,0
images\train\fatigue\2688.jpg,0
images\train\fatigue\2689.jpg,0
images\train\fatigue\26890.jpg,0
images\train\fatigue\26903.jpg,0
images\train\fatigue\26908.jpg,0
images\train\fatigue\26918.jpg,0
images\train\fatigue\26920.jpg,0
images\train\fatigue\26925.jpg,0
images\train\fatigue\26934.jpg,0
images\train\fatigue\26937.jpg,0
images\train\fatigue\2694.jpg,0
images\train\fatigue\26940.jpg,0
images\train\fatigue\26965.jpg,0
images\train\fatigue\26972.jpg,0
images\train\fatigue\26975.jpg,0
images\train\fatigue\2698.jpg,0
images\train\fatigue\26982.jpg,0
images\train\fatigue\26991.jpg,0
images\train\fatigue\26992.jpg,0
images\train\fatigue\26995.jpg,0
images\train\fatigue\26998.jpg,0
images\train\fatigue\27003.jpg,0
images\train\fatigue\27009.jpg,0
images\train\fatigue\27024.jpg,0
images\train\fatigue\27030.jpg,0
images\train\fatigue\27032.jpg,0
images\train\fatigue\27044.jpg,0
images\train\fatigue\27056.jpg,0
images\train\fatigue\27061.jpg,0
images\train\fatigue\27063.jpg,0
images\train\fatigue\2707.jpg,0
images\train\fatigue\27079.jpg,0
images\train\fatigue\27085.jpg,0
images\train\fatigue\27088.jpg,0
images\train\fatigue\27089.jpg,0
images\train\fatigue\27108.jpg,0
images\train\fatigue\27111.jpg,0
images\train\fatigue\27118.jpg,0
images\train\fatigue\27121.jpg,0
images\train\fatigue\27134.jpg,0
images\train\fatigue\27135.jpg,0
images\train\fatigue\2714.jpg,0
images\train\fatigue\27168.jpg,0
images\train\fatigue\2717.jpg,0
images\train\fatigue\27185.jpg,0
images\train\fatigue\2719.jpg,0
images\train\fatigue\27198.jpg,0
images\train\fatigue\27210.jpg,0
images\train\fatigue\27213.jpg,0
images\train\fatigue\27215.jpg,0
images\train\fatigue\27220.jpg,0
images\train\fatigue\27222.jpg,0
images\train\fatigue\27231.jpg,0
images\train\fatigue\27233.jpg,0
images\train\fatigue\27236.jpg,0
images\train\fatigue\27248.jpg,0
images\train\fatigue\27253.jpg,0
images\train\fatigue\27255.jpg,0
images\train\fatigue\27261.jpg,0
images\train\fatigue\27263.jpg,0
images\train\fatigue\27275.jpg,0
images\train\fatigue\2728.jpg,0
images\train\fatigue\27298.jpg,0
images\train\fatigue\27303.jpg,0
images\train\fatigue\27307.jpg,0
images\train\fatigue\2731.jpg,0
images\train\fatigue\27317.jpg,0
images\train\fatigue\27319.jpg,0
images\train\fatigue\27324.jpg,0
images\train\fatigue\27343.jpg,0
images\train\fatigue\27345.jpg,0
images\train\fatigue\27352.jpg,0
images\train\fatigue\27357.jpg,0
images\train\fatigue\27361.jpg,0
images\train\fatigue\27362.jpg,0
images\train\fatigue\27364.jpg,0
images\train\fatigue\27373.jpg,0
images\train\fatigue\27377.jpg,0
images\train\fatigue\27386.jpg,0
images\train\fatigue\27389.jpg,0
images\train\fatigue\27392.jpg,0
images\train\fatigue\27399.jpg,0
images\train\fatigue\27401.jpg,0
images\train\fatigue\27403.jpg,0
images\train\fatigue\27411.jpg,0
images\train\fatigue\27420.jpg,0
images\train\fatigue\27429.jpg,0
images\train\fatigue\27432.jpg,0
images\train\fatigue\27433.jpg,0
images\train\fatigue\27437.jpg,0
images\train\fatigue\27449.jpg,0
images\train\fatigue\27459.jpg,0
images\train\fatigue\27467.jpg,0
images\train\fatigue\27468.jpg,0
images\train\fatigue\27469.jpg,0
images\train\fatigue\27473.jpg,0
images\train\fatigue\27475.jpg,0
images\train\fatigue\27484.jpg,0
images\train\fatigue\27495.jpg,0
images\train\fatigue\27506.jpg,0
images\train\fatigue\27507.jpg,0
images\train\fatigue\27513.jpg,0
images\train\fatigue\27514.jpg,0
images\train\fatigue\27523.jpg,0
images\train\fatigue\27534.jpg,0
images\train\fatigue\27540.jpg,0
images\train\fatigue\27547.jpg,0
images\train\fatigue\27555.jpg,0
images\train\fatigue\27570.jpg,0
images\train\fatigue\27573.jpg,0
images\train\fatigue\27574.jpg,0
images\train\fatigue\27580.jpg,0
images\train\fatigue\27596.jpg,0
images\train\fatigue\27607.jpg,0
images\train\fatigue\27608.jpg,0
images\train\fatigue\27613.jpg,0
images\train\fatigue\27621.jpg,0
images\train\fatigue\27628.jpg,0
images\train\fatigue\27630.jpg,0
images\train\fatigue\27633.jpg,0
images\train\fatigue\27665.jpg,0
images\train\fatigue\27670.jpg,0
images\train\fatigue\27684.jpg,0
images\train\fatigue\27699.jpg,0
images\train\fatigue\27700.jpg,0
images\train\fatigue\27711.jpg,0
images\train\fatigue\27714.jpg,0
images\train\fatigue\27716.jpg,0
images\train\fatigue\27717.jpg,0
images\train\fatigue\27723.jpg,0
images\train\fatigue\27725.jpg,0
images\train\fatigue\27727.jpg,0
images\train\fatigue\27730.jpg,0
images\train\fatigue\27733.jpg,0
images\train\fatigue\27738.jpg,0
images\train\fatigue\27749.jpg,0
images\train\fatigue\2775.jpg,0
images\train\fatigue\27758.jpg,0
images\train\fatigue\2776.jpg,0
images\train\fatigue\27762.jpg,0
images\train\fatigue\27768.jpg,0
images\train\fatigue\2777.jpg,0
images\train\fatigue\27784.jpg,0
images\train\fatigue\27785.jpg,0
images\train\fatigue\27786.jpg,0
images\train\fatigue\27790.jpg,0
images\train\fatigue\27794.jpg,0
images\train\fatigue\27795.jpg,0
images\train\fatigue\27799.jpg,0
images\train\fatigue\2780.jpg,0
images\train\fatigue\27800.jpg,0
images\train\fatigue\27815.jpg,0
images\train\fatigue\27816.jpg,0
images\train\fatigue\27822.jpg,0
images\train\fatigue\27833.jpg,0
images\train\fatigue\27836.jpg,0
images\train\fatigue\27841.jpg,0
images\train\fatigue\27848.jpg,0
images\train\fatigue\27849.jpg,0
images\train\fatigue\27857.jpg,0
images\train\fatigue\27862.jpg,0
images\train\fatigue\27891.jpg,0
images\train\fatigue\27905.jpg,0
images\train\fatigue\27912.jpg,0
images\train\fatigue\27914.jpg,0
images\train\fatigue\27922.jpg,0
images\train\fatigue\27943.jpg,0
images\train\fatigue\27951.jpg,0
images\train\fatigue\27956.jpg,0
images\train\fatigue\2797.jpg,0
images\train\fatigue\27974.jpg,0
images\train\fatigue\27976.jpg,0
images\train\fatigue\27986.jpg,0
images\train\fatigue\2800.jpg,0
images\train\fatigue\28018.jpg,0
images\train\fatigue\2802.jpg,0
images\train\fatigue\28021.jpg,0
images\train\fatigue\28031.jpg,0
images\train\fatigue\28043.jpg,0
images\train\fatigue\28060.jpg,0
images\train\fatigue\28074.jpg,0
images\train\fatigue\28086.jpg,0
images\train\fatigue\28088.jpg,0
images\train\fatigue\28099.jpg,0
images\train\fatigue\281.jpg,0
images\train\fatigue\28104.jpg,0
images\train\fatigue\28118.jpg,0
images\train\fatigue\28119.jpg,0
images\train\fatigue\2812.jpg,0
images\train\fatigue\28121.jpg,0
images\train\fatigue\28126.jpg,0
images\train\fatigue\28129.jpg,0
images\train\fatigue\28133.jpg,0
images\train\fatigue\28142.jpg,0
images\train\fatigue\2815.jpg,0
images\train\fatigue\28157.jpg,0
images\train\fatigue\28159.jpg,0
images\train\fatigue\28163.jpg,0
images\train\fatigue\28168.jpg,0
images\train\fatigue\28169.jpg,0
images\train\fatigue\28179.jpg,0
images\train\fatigue\28190.jpg,0
images\train\fatigue\28192.jpg,0
images\train\fatigue\28205.jpg,0
images\train\fatigue\28206.jpg,0
images\train\fatigue\28211.jpg,0
images\train\fatigue\28212.jpg,0
images\train\fatigue\28223.jpg,0
images\train\fatigue\28238.jpg,0
images\train\fatigue\28241.jpg,0
images\train\fatigue\2825.jpg,0
images\train\fatigue\28253.jpg,0
images\train\fatigue\28266.jpg,0
images\train\fatigue\2827.jpg,0
images\train\fatigue\2828.jpg,0
images\train\fatigue\28291.jpg,0
images\train\fatigue\28295.jpg,0
images\train\fatigue\28299.jpg,0
images\train\fatigue\28302.jpg,0
images\train\fatigue\28338.jpg,0
images\train\fatigue\28343.jpg,0
images\train\fatigue\28344.jpg,0
images\train\fatigue\28353.jpg,0
images\train\fatigue\28355.jpg,0
images\train\fatigue\28362.jpg,0
images\train\fatigue\28374.jpg,0
images\train\fatigue\2838.jpg,0
images\train\fatigue\28392.jpg,0
images\train\fatigue\28397.jpg,0
images\train\fatigue\2840.jpg,0
images\train\fatigue\28409.jpg,0
images\train\fatigue\28420.jpg,0
images\train\fatigue\28425.jpg,0
images\train\fatigue\28433.jpg,0
images\train\fatigue\28435.jpg,0
images\train\fatigue\28437.jpg,0
images\train\fatigue\28442.jpg,0
images\train\fatigue\28443.jpg,0
images\train\fatigue\28444.jpg,0
images\train\fatigue\2845.jpg,0
images\train\fatigue\28456.jpg,0
images\train\fatigue\28461.jpg,0
images\train\fatigue\28466.jpg,0
images\train\fatigue\28469.jpg,0
images\train\fatigue\28479.jpg,0
images\train\fatigue\28488.jpg,0
images\train\fatigue\2850.jpg,0
images\train\fatigue\28510.jpg,0
images\train\fatigue\28516.jpg,0
images\train\fatigue\28523.jpg,0
images\train\fatigue\28538.jpg,0
images\train\fatigue\2855.jpg,0
images\train\fatigue\28558.jpg,0
images\train\fatigue\28561.jpg,0
images\train\fatigue\28572.jpg,0
images\train\fatigue\28574.jpg,0
images\train\fatigue\28583.jpg,0
images\train\fatigue\28589.jpg,0
images\train\fatigue\28606.jpg,0
images\train\fatigue\28608.jpg,0
images\train\fatigue\28615.jpg,0
images\train\fatigue\28622.jpg,0
images\train\fatigue\28628.jpg,0
images\train\fatigue\2863.jpg,0
images\train\fatigue\28638.jpg,0
images\train\fatigue\28640.jpg,0
images\train\fatigue\28644.jpg,0
images\train\fatigue\28645.jpg,0
images\train\fatigue\28657.jpg,0
images\train\fatigue\28665.jpg,0
images\train\fatigue\28674.jpg,0
images\train\fatigue\28678.jpg,0
images\train\fatigue\2868.jpg,0
images\train\fatigue\28680.jpg,0
images\train\fatigue\28683.jpg,0
images\train\fatigue\28685.jpg,0
images\train\fatigue\28691.jpg,0
images\train\fatigue\28706.jpg,0
images\train\fatigue\28708.jpg,0
images\train\fatigue\28711.jpg,0
images\train\fatigue\28721.jpg,0
images\train\fatigue\28732.jpg,0
images\train\fatigue\28735.jpg,0
images\train\fatigue\28736.jpg,0
images\train\fatigue\2874.jpg,0
images\train\fatigue\28744.jpg,0
images\train\fatigue\28750.jpg,0
images\train\fatigue\28751.jpg,0
images\train\fatigue\28762.jpg,0
images\train\fatigue\28763.jpg,0
images\train\fatigue\28765.jpg,0
images\train\fatigue\28771.jpg,0
images\train\fatigue\28776.jpg,0
images\train\fatigue\28787.jpg,0
images\train\fatigue\28788.jpg,0
